Time [s],DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,SRQ,NDAC,ATN,NRFD,DAV,EOI
2.388609938,1,1,1,1,1,1,0,1,1,0,0,1,0,0
2.388610000,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388610063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388610562,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388610625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388617438,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388617500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388617562,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388617625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388619875,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388619938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388626063,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388626125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388626313,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388626438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388627000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388627062,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388642750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388642813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388643125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388643188,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388643437,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388643562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388658875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388658937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388659125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388659313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388659500,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388659562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388659812,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388659937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388675313,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388675375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388675563,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388675750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388676250,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388676375,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388691750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388691812,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388692000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388692063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388692125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388692187,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388692375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388692438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388692687,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388692812,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388708375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388708438,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388708500,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388708563,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388708750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388708813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388709062,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388709187,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388724750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388724813,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388724875,1,1,1,1,1,1,0,1,0,0,0,1,0,1
2.388724938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388725125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388725187,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388725438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388725562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388740875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388740938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388741125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388741313,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388741813,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388741937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388757500,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388757562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388757875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388757937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388758188,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388758312,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388773625,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388773688,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388773875,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388774063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388774563,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388774688,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.388774750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388790000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388790063,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388790250,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.388790312,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388790437,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388790687,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388790750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388791000,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388791125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388806437,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388806500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388806687,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388806750,1,1,1,1,1,1,0,1,1,0,0,1,0,1
2.388806812,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388806875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388807063,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388807125,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388807375,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388807500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388822812,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388822875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388823063,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388823250,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388823500,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388823562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388823750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388823938,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388824500,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388824562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388838812,1,1,1,1,1,1,0,1,0,0,1,1,0,1
2.388838875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388839438,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388839500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388839812,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388839875,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388840125,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388840250,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388841437,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388841500,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388841563,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2.388841625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388855500,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388855562,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388855750,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388855937,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388856437,1,1,1,1,1,1,0,1,0,0,0,1,0,0
2.388856563,1,1,1,1,1,1,0,1,1,0,1,1,0,1
2.388856625,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388870687,1,1,1,1,1,1,0,1,0,0,1,1,0,0
2.388870750,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2.388872000,1,1,1,1,1,1,0,1,1,0,1,1,0,1
