Time [s],DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8,SRQ,NDAC,ATN,NRFD,DAV,EOI
18.576557250,0,0,1,1,1,0,1,0,1,0,1,1,1,1
18.576564500,0,0,1,0,1,0,1,0,1,0,1,1,1,1
18.576567937,0,0,1,0,1,0,1,1,1,0,1,1,1,1
18.576580250,0,0,1,0,1,0,1,1,1,0,1,1,0,1
18.576580375,0,0,1,0,1,0,1,1,1,0,1,0,0,1
18.576580938,0,0,1,0,1,0,1,1,1,1,1,0,0,1
18.576584938,0,0,1,0,1,0,1,1,1,1,1,0,1,1
18.576585125,0,0,1,0,1,0,1,1,1,0,1,0,1,1
18.576585250,0,0,1,0,1,0,1,1,1,0,1,1,1,1
18.576590375,1,0,1,0,1,0,1,1,1,0,1,1,1,1
18.576591250,1,1,1,0,1,0,1,1,1,0,1,1,1,1
18.576592812,1,1,1,1,1,0,1,1,1,0,1,1,1,1
18.576594437,1,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576608813,1,1,1,1,1,1,1,1,1,0,1,1,0,1
18.576608938,1,1,1,1,1,1,1,1,1,0,1,0,0,1
18.576609563,1,1,1,1,1,1,1,1,1,1,1,0,0,1
18.576613750,1,1,1,1,1,1,1,1,1,1,1,0,1,1
18.576614000,1,1,1,1,1,1,1,1,1,0,1,0,1,1
18.576614125,1,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576619000,0,1,1,1,1,1,1,1,1,0,1,1,1,1
18.576620625,0,1,0,1,1,1,1,1,1,0,1,1,1,1
18.576621375,0,1,0,0,1,1,1,1,1,0,1,1,1,1
18.576622125,0,1,0,0,0,1,1,1,1,0,1,1,1,1
18.576623750,0,1,0,0,0,1,0,1,1,0,1,1,1,1
18.576636562,0,1,0,0,0,1,0,1,1,0,1,1,0,1
18.576636687,0,1,0,0,0,1,0,1,1,0,1,0,0,1
18.576637375,0,1,0,0,0,1,0,1,1,1,1,0,0,1
18.576641563,0,1,0,0,0,1,0,1,1,1,1,0,1,1
18.576641688,0,1,0,0,0,1,0,1,1,0,1,0,1,1
18.576641875,0,1,0,0,0,1,0,1,1,0,1,1,1,1
18.576647812,0,0,0,0,0,1,0,1,1,0,1,1,1,1
18.576648813,0,0,1,0,0,1,0,1,1,0,1,1,1,1
18.576649688,0,0,1,1,0,1,0,1,1,0,1,1,1,1
18.576650500,0,0,1,1,1,1,0,1,1,0,1,1,1,1
18.576652625,0,0,1,1,1,1,0,0,1,0,1,1,1,1
18.576665188,0,0,1,1,1,1,0,0,1,0,1,1,0,1
18.576665250,0,0,1,1,1,1,0,0,1,0,1,0,0,1
18.576666000,0,0,1,1,1,1,0,0,1,1,1,0,0,1
18.576670062,0,0,1,1,1,1,0,0,1,1,1,0,1,1
18.576670250,0,0,1,1,1,1,0,0,1,0,1,0,1,1
18.576670375,0,0,1,1,1,1,0,0,1,0,1,1,1,1
18.576678250,0,1,1,1,1,1,0,0,1,0,1,1,1,1
18.576679000,0,1,0,1,1,1,0,0,1,0,1,1,1,1
18.576680625,0,1,0,1,0,1,0,0,1,0,1,1,1,1
18.576683187,0,1,0,1,0,1,0,1,1,0,1,1,1,1
18.576695063,0,1,0,1,0,1,0,1,1,0,1,1,0,1
18.576695188,0,1,0,1,0,1,0,1,1,0,1,0,0,1
18.576695937,0,1,0,1,0,1,0,1,1,1,1,0,0,1
18.576700125,0,1,0,1,0,1,0,1,1,1,1,0,1,1
18.576700250,0,1,0,1,0,1,0,1,1,0,1,0,1,1
18.576700438,0,1,0,1,0,1,0,1,1,0,1,1,1,1
18.576706313,0,0,0,1,0,1,0,1,1,0,1,1,1,1
18.576707250,0,0,1,1,0,1,0,1,1,0,1,1,1,1
18.576707875,0,0,1,0,0,1,0,1,1,0,1,1,1,1
18.576708875,0,0,1,0,1,1,0,1,1,0,1,1,1,1
18.576710563,0,0,1,0,1,1,1,1,1,0,1,1,1,1
