Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,SRQ,NDAC,ATN,NRFD,DAV,EOI
3.563226188,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563226625,1,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563226812,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563227750,0,1,1,0,0,0,0,0,1,1,1,1,1,1
3.563227813,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563227938,0,1,1,0,0,0,0,0,1,1,1,1,1,1
3.563228188,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563228313,0,1,1,0,0,0,0,0,1,1,1,1,1,1
3.563229375,0,1,0,0,0,0,0,0,1,1,1,1,1,1
3.563229500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563229625,0,1,0,0,0,0,0,0,1,1,1,1,1,1
3.563230063,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563230125,0,1,0,0,0,0,0,0,1,1,1,1,1,1
3.563230187,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563230250,0,1,0,0,0,0,0,0,1,1,1,1,1,1
3.563230312,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563239000,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563239063,0,1,1,0,0,0,0,0,1,1,1,1,1,1
3.563239125,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563240062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563240125,1,1,1,1,1,0,0,0,1,1,1,1,1,1
3.563240250,1,1,1,1,1,0,1,0,1,1,1,1,1,1
3.563240313,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.563240375,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563240500,0,1,1,1,0,0,0,0,1,1,1,1,1,1
3.563240562,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563240937,0,1,1,0,0,0,0,0,1,1,1,1,1,1
3.563241000,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563255500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563255563,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563255875,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3.563255938,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563256750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563256813,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.563256875,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563257000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563257062,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563257125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563257188,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563257375,0,0,0,0,0,0,0,0,1,0,1,0,1,1
3.563257437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563257500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563257688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563257750,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563257812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563257875,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563258063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563258125,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563258750,0,0,0,0,0,0,0,0,1,0,1,0,1,1
3.563258812,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3.563258938,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3.563259438,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3.563259500,0,0,0,0,0,0,0,0,1,0,1,0,1,1
3.563259875,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3.563260188,0,0,0,0,0,0,0,0,1,0,1,0,1,1
3.563260250,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.563261188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563261375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.563261563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.563273500,0,0,0,0,0,0,0,0,1,1,1,1,1,0
3.563273563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569201062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569201125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569216375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569216438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569231938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569247125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569247187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569295687,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569295750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569308375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569308438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569316000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569316062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569323687,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569323750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569339125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569339187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569354000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569354062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569354125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569354188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569354563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569354625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569356625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569356688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569366813,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569366875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569369375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569369437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569369500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569369562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569369625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569369688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569369750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569369813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569369937,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569370062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569370125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569370563,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569370625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569371625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569371687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569377000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569377063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569380812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569380875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569383563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569383625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569383687,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569383875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569383938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569384063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569384813,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569384875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569384938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569385062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569385188,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569385375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569385500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569385688,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569385750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569386125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569386188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569386250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569386312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569391937,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569392062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569400187,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569400250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569400313,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569400375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569400438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569400500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569400625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569400687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569400750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569400813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569401375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569401437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569401563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569401625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569406250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569406312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569406875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569406938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569407500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569407562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569407688,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569407750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569409813,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569409875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569410062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569410187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569410750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569410813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569411062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569411125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569412312,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569412375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569412563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569412625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569412687,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569412750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569413125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569413187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569413500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569413562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569414250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569414313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569414375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569414437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569414500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569414562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569414937,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569415125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569415188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569415625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569415687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569415750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569415812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569415875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569415938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416000,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569416063,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569416125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416187,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569416250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416313,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569416375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569416438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569416562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569416687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416813,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569416875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569416938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569417125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569417188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569417250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569417313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569417625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569417688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569417875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569417937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569418125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569418250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569418437,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569418563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569418750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569418875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569418938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569419063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569419375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569419750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569419813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569420062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569420375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569420625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569421063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569421188,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569421250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569421375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569421437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569421500,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569421563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569421750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569422125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569422250,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569422312,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569422438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569422813,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569423187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569423437,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569423937,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569424188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569424312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569424437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569424563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569424812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569424875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569425125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569425438,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569425938,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569426000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569426313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569426750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569427062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569427500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569427625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569427688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569427750,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569427875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569428250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569428375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569428438,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569428500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569428563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569428625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569429313,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569429375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569429625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569429688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569429937,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569430062,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569430125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569430375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569430437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569431063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431312,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569431375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431438,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569431500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431625,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569431687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569431812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569431938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569432062,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569432125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569432187,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569432250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569432375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569432438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569432687,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569432750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569434063,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569434125,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569434188,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569434250,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.569434312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569434812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569434938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569435000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569435125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569435875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569436000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569436500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569436562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569436625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569436688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569437375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569437500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569437812,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569437875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569438063,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569438125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569438312,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569438375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569438750,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.569438813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.569438875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
