Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,SRQ,NDAC,ATN,NRFD,DAV,EOI
4.379230375,0,1,0,0,0,0,0,0,1,1,1,1,1,1
4.379230438,0,1,1,0,0,0,0,0,1,1,1,1,1,1
4.379230563,0,1,0,0,0,0,0,0,1,1,1,1,1,1
4.379231000,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4.379238875,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379238938,0,1,1,0,0,0,0,0,1,1,1,1,1,1
4.379239000,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4.379244875,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4.379244938,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4.379245000,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4.379245313,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4.379245375,0,0,0,0,0,0,0,0,1,0,1,0,1,1
4.379245437,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4.379245563,0,0,0,0,0,0,0,0,1,0,1,0,1,1
4.379245625,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.379245688,0,0,0,0,0,0,0,0,1,0,1,0,1,1
4.379245812,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.379245875,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4.379245938,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.379246125,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4.379246187,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379246250,0,0,0,0,0,0,0,0,1,0,1,0,1,1
4.379246313,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379248875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.379249062,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379249125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.379254312,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4.379254375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.379254438,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379254500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.379269687,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.379269750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385039875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.385039938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385040000,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.385040062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385247687,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385247750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385254375,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385254438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385268000,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385268062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385270937,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385282875,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.385282938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385287500,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385287563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385308625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385308688,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385308750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385319500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.385319563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385320500,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385320562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385320625,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385320688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385337125,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385337188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385337250,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385337312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385337375,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385337437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385353562,1,0,0,1,1,0,0,0,1,0,0,0,0,0
4.385353625,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385353688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385353750,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385353812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385353875,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385353937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385354187,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385354250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385354312,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385354375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385354438,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385354500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385359375,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4.385359438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385369563,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385369625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385370437,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385370500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385370563,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385370625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385370688,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385370750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385370875,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385370938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385371000,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385371062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385379375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385379438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385379688,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385379750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385381687,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385381750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385382062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385382125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385382875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385382938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385383437,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385383500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385383938,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385384750,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385384812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385385313,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385385438,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385385500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385386687,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385386750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385387125,1,1,1,1,1,0,0,0,1,0,0,0,0,0
4.385387188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385387250,1,1,1,1,1,0,0,0,1,0,0,0,0,0
4.385387312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385387375,1,1,1,1,1,0,0,0,1,0,0,0,0,0
4.385387438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385387563,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385387625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385387687,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385387750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385388312,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385388375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385388437,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385388500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385389688,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385389750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385392500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385392562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385393438,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385393500,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385393563,1,0,0,1,1,0,0,0,1,0,0,0,0,0
4.385393625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385394062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385394125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385394437,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385394563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385395500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.385395563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385395625,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385395812,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385395875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385395938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385400062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385400125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385403750,1,0,0,1,1,0,0,0,1,0,0,0,0,0
4.385403812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385404063,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385404125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385404187,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385404250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385404688,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385404750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385404813,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385404875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385405438,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385405562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385410187,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385410313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385414250,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385414313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385414875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385414938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385415437,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385415500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385415812,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385415875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419062,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385419125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419188,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419750,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385419813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385419938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385420375,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385420437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385420500,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385420563,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385420625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385420687,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385420750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385420812,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385420875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385420938,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385421000,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385421062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421125,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385421188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421313,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385421375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421437,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385421500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385421688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421750,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385421812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385421875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385421938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422250,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385422313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422375,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385422437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385422562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385422625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385422812,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385422875,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423063,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385423125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423250,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423313,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385423438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423500,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385423562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423750,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385423875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385423937,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385424125,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385424187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385424250,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385424312,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385424375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385424500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385424562,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385424625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385424687,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385424813,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385425250,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385425312,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385425500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385425750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385425937,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385426062,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385426125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385426188,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385426250,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385426437,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385426500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385426563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385426625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385426938,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385427000,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385427313,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385427375,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385427812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385427875,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385428000,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385428062,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385428125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385428437,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385428500,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385428562,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385428688,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385428813,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385428875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385429063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385429125,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385429313,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385429500,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385429625,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385429688,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385429812,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385429875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385430125,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385430187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385430250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385430312,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385430438,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4.385430562,1,1,1,1,1,0,0,0,1,0,0,0,0,0
4.385430625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385430750,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4.385430813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.385430937,1,0,0,0,1,0,0,0,0,0,0,0,0,0
